time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes
1670364000,1.04626,1.05498,1.04431,1.05057,0,0,0,0,0,0,0
1670450400,1.05057,1.05649,1.04895,1.05546,0,0,0,0,0,0,0
1670536800,1.05546,1.05882,1.05026,1.05329,0,0,0,0,0,0,0
1670796000,1.05275,1.05802,1.05058,1.05373,0,0,0,0,0,0,0
1670882400,1.05373,1.06732,1.05281,1.06315,0,0,0,0,0,0,0
1670968800,1.06315,1.06952,1.06188,1.06815,0,0,0,0,0,0,0
1671055200,1.06815,1.07363,1.05922,1.06264,0,0,0,0,0,0,0
1671141600,1.06264,1.06631,1.05843,1.05843,0,0,0,0,0,0,0
1671400800,1.05895,1.06581,1.05758,1.06077,0,0,0,0,0,0,0
1671487200,1.06077,1.06586,1.05789,1.06219,0,0,0,0,0,0,0
1671573600,1.06219,1.06452,1.05902,1.0605,0,0,0,0,0,0,0
1671660000,1.0605,1.06593,1.05732,1.05919,0,0,0,0,0,0,0
1671746400,1.05919,1.06328,1.05866,1.06139,0,0,0,0,0,0,0
1672005600,1.06139,1.06363,1.05946,1.0634,0,0,0,0,0,0,0
1672092000,1.0634,1.06695,1.06113,1.06389,0,0,0,0,0,0,0
1672178400,1.06389,1.0674299999999999,1.06065,1.06117,0,0,0,0,0,0,0
1672264800,1.06117,1.06906,1.06062,1.0661,0,0,0,0,0,0,0
1672351200,1.0661,1.07132,1.06385,1.06994,0,0,0,0,0,0,0
1672610400,1.06994,1.06994,1.06495,1.06647,0,0,0,0,0,0,0
1672696800,1.06647,1.06831,1.05194,1.05467,0,0,0,0,0,0,0
1672783200,1.05467,1.06351,1.05403,1.06019,0,0,0,0,0,0,0
1672869600,1.06019,1.06314,1.05149,1.05214,0,0,0,0,0,0,0
1672956000,1.05214,1.0648,1.04819,1.06392,0,0,0,0,0,0,0
1673215200,1.06392,1.07606,1.06365,1.07278,0,0,0,0,0,0,0
1673301600,1.07278,1.07594,1.07119,1.07329,0,0,0,0,0,0,0
1673388000,1.07329,1.07763,1.07254,1.07567,0,0,0,0,0,0,0
1673474400,1.07567,1.0867,1.07268,1.08522,0,0,0,0,0,0,0
1673560800,1.08522,1.08678,1.07803,1.08318,0,0,0,0,0,0,0
1673820000,1.083,1.08741,1.08013,1.08209,0,0,0,0,0,0,0
1673906400,1.08209,1.08694,1.07742,1.07874,0,0,0,0,0,0,0
1673992800,1.07874,1.08873,1.0766,1.0794,0,0,0,0,0,0,0
1674079200,1.0794,1.08401,1.07821,1.0831,0,0,0,0,0,0,0
1674165600,1.0831,1.0859,1.08022,1.08546,0,0,0,0,0,0,0
1674424800,1.08664,1.09267,1.08459,1.08682,0,0,0,0,0,0,0
1674511200,1.08682,1.08979,1.0835,1.08824,0,0,0,0,0,0,0
1674597600,1.08824,1.09236,1.0856999999999999,1.09122,0,0,0,0,0,0,0
1674684000,1.09122,1.09295,1.08504,1.08884,0,0,0,0,0,0,0
1674770400,1.08884,1.09005,1.08376,1.08657,0,0,0,0,0,0,0
1675029600,1.08644,1.09138,1.08391,1.08486,0,0,0,0,0,0,0
1675116000,1.08486,1.08749,1.0802,1.08606,0,0,0,0,0,0,0
1675202400,1.08606,1.10017,1.08521,1.09882,0,0,0,0,0,0,0
1675288800,1.09882,1.10328,1.08852,1.09093,0,0,0,0,0,0,0
1675375200,1.09093,1.09402,1.07924,1.07925,0,0,0,0,0,0,0
1675634400,1.07801,1.07989,1.07093,1.07253,0,0,0,0,0,0,0
1675720800,1.07253,1.0766499999999999,1.0669,1.07231,0,0,0,0,0,0,0
1675807200,1.07231,1.07607,1.07093,1.07098,0,0,0,0,0,0,0
1675893600,1.07098,1.07908,1.07087,1.07372,0,0,0,0,0,0,0
1675980000,1.07372,1.07527,1.06662,1.06764,0,0,0,0,0,0,0
1676239200,1.06791,1.0729899999999999,1.06554,1.07188,0,0,0,0,0,0,0
1676325600,1.07188,1.08044,1.07066,1.07366,0,0,0,0,0,0,0
1676412000,1.07366,1.07445,1.06604,1.06865,0,0,0,0,0,0,0
1676498400,1.06865,1.07225,1.06542,1.0672,0,0,0,0,0,0,0
1676584800,1.0672,1.06984,1.06126,1.06941,0,0,0,0,0,0,0
1676844000,1.0685499999999999,1.07045,1.06701,1.06844,0,0,0,0,0,0,0
1676930400,1.06844,1.06983,1.06374,1.06435,0,0,0,0,0,0,0
1677016800,1.06435,1.0664,1.05989,1.06039,0,0,0,0,0,0,0
1677103200,1.06039,1.06278,1.0577,1.05945,0,0,0,0,0,0,0
1677189600,1.05945,1.06143,1.0536,1.0545,0,0,0,0,0,0,0
1677448800,1.0543,1.06199,1.05329,1.0609,0,0,0,0,0,0,0
1677535200,1.0609,1.06453,1.05723,1.05723,0,0,0,0,0,0,0
1677621600,1.05723,1.06914,1.05652,1.06659,0,0,0,0,0,0,0
1677708000,1.06659,1.06728,1.05764,1.05968,0,0,0,0,0,0,0
1677794400,1.05968,1.06386,1.05882,1.06335,0,0,0,0,0,0,0
1678053600,1.0623,1.0694299999999999,1.06221,1.06789,0,0,0,0,0,0,0
1678140000,1.06789,1.06945,1.05461,1.05491,0,0,0,0,0,0,0
1678226400,1.05491,1.05739,1.05241,1.05419,0,0,0,0,0,0,0
1678312800,1.05419,1.05912,1.05368,1.05788,0,0,0,0,0,0,0
1678399200,1.05788,1.07008,1.05738,1.0639,0,0,0,0,0,0,0
1678654800,1.0681,1.07485,1.06503,1.0731,0,0,0,0,0,0,0
1678741200,1.0731,1.07496,1.06786,1.0732599999999999,0,0,0,0,0,0,0
1678827600,1.0732599999999999,1.07598,1.0516,1.05764,0,0,0,0,0,0,0
1678914000,1.05764,1.06356,1.05507,1.06092,0,0,0,0,0,0,0
1679000400,1.06092,1.06853,1.06046,1.06641,0,0,0,0,0,0,0
1679259600,1.06861,1.07308,1.06312,1.07172,0,0,0,0,0,0,0
1679346000,1.07172,1.07886,1.0703799999999999,1.07653,0,0,0,0,0,0,0
1679432400,1.07653,1.09123,1.07589,1.08546,0,0,0,0,0,0,0
1679518800,1.08546,1.09299,1.08239,1.08283,0,0,0,0,0,0,0
1679605200,1.08283,1.08386,1.07129,1.07594,0,0,0,0,0,0,0
1679864400,1.07721,1.08001,1.07447,1.07972,0,0,0,0,0,0,0
1679950800,1.07972,1.08485,1.07949,1.08422,0,0,0,0,0,0,0
1680037200,1.08422,1.08716,1.08177,1.08438,0,0,0,0,0,0,0
1680123600,1.08438,1.09262,1.08234,1.09046,0,0,0,0,0,0,0
1680210000,1.09046,1.09257,1.08367,1.08424,0,0,0,0,0,0,0
1680469200,1.08394,1.09166,1.07882,1.08951,0,0,0,0,0,0,0
1680555600,1.08951,1.09733,1.08826,1.09505,0,0,0,0,0,0,0
1680642000,1.09505,1.09696,1.0891,1.09022,0,0,0,0,0,0,0
1680728400,1.09022,1.09376,1.08845,1.09184,0,0,0,0,0,0,0
1680814800,1.09184,1.0924,1.0876,1.08987,0,0,0,0,0,0,0
1681074000,1.08987,1.09172,1.08312,1.08535,0,0,0,0,0,0,0
1681160400,1.08535,1.09281,1.08535,1.09097,0,0,0,0,0,0,0
1681246800,1.09097,1.10004,1.09084,1.09911,0,0,0,0,0,0,0
1681333200,1.09911,1.10677,1.09766,1.10462,0,0,0,0,0,0,0
1681419600,1.10462,1.10758,1.09724,1.09931,0,0,0,0,0,0,0
1681678800,1.09888,1.09998,1.09091,1.09234,0,0,0,0,0,0,0
1681765200,1.09234,1.09829,1.09206,1.0971,0,0,0,0,0,0,0
1681851600,1.0971,1.0984,1.09171,1.09537,0,0,0,0,0,0,0
1681938000,1.09537,1.09898,1.09334,1.09652,0,0,0,0,0,0,0
1682024400,1.09652,1.09938,1.09377,1.09884,0,0,0,0,0,0,0
1682283600,1.09906,1.10501,1.09659,1.10455,0,0,0,0,0,0,0
1682370000,1.10455,1.1067,1.0964,1.09727,0,0,0,0,0,0,0
1682456400,1.09727,1.1095599999999999,1.09666,1.1038,0,0,0,0,0,0,0
1682542800,1.1038,1.1063399999999999,1.09919,1.10275,0,0,0,0,0,0,0
1682629200,1.10275,1.1045,1.0962399999999999,1.10166,0,0,0,0,0,0,0
1682888400,1.10246,1.10356,1.09643,1.09731,0,0,0,0,0,0,0
1682974800,1.09731,1.10079,1.09418,1.09987,0,0,0,0,0,0,0
1683061200,1.09987,1.1092,1.09969,1.10594,0,0,0,0,0,0,0
1683147600,1.10594,1.10916,1.0986,1.10096,0,0,0,0,0,0,0
1683234000,1.10096,1.10478,1.09667,1.10176,0,0,0,0,0,0,0
1683493200,1.1024,1.10536,1.10001,1.10028,0,0,0,0,0,0,0
1683579600,1.10028,1.10047,1.0941,1.09604,0,0,0,0,0,0,0
1683666000,1.09604,1.10069,1.09416,1.09803,0,0,0,0,0,0,0
1683752400,1.09803,1.0997999999999999,1.08999,1.09153,0,0,0,0,0,0,0
1683838800,1.09153,1.09355,1.08478,1.08489,0,0,0,0,0,0,0
1684098000,1.08608,1.08908,1.08447,1.08741,0,0,0,0,0,0,0
1684184400,1.08741,1.09046,1.08549,1.08618,0,0,0,0,0,0,0
1684270800,1.08618,1.0873599999999999,1.08101,1.08388,0,0,0,0,0,0,0
1684357200,1.08388,1.0848,1.07624,1.07695,0,0,0,0,0,0,0
1684443600,1.07695,1.08288,1.07597,1.08054,0,0,0,0,0,0,0
1684702800,1.08045,1.08313,1.07952,1.08124,0,0,0,0,0,0,0
1684789200,1.08124,1.08206,1.07602,1.07687,0,0,0,0,0,0,0
1684875600,1.07687,1.08013,1.0748,1.07494,0,0,0,0,0,0,0
1684962000,1.07494,1.07567,1.07071,1.07251,0,0,0,0,0,0,0
1685048400,1.07251,1.07586,1.07015,1.07224,0,0,0,0,0,0,0
1685307600,1.07172,1.07434,1.07054,1.0706499999999999,0,0,0,0,0,0,0
1685394000,1.0706499999999999,1.07466,1.06724,1.07342,0,0,0,0,0,0,0
1685480400,1.07342,1.07357,1.0635,1.06887,0,0,0,0,0,0,0
1685566800,1.06887,1.07685,1.06616,1.07615,0,0,0,0,0,0,0
1685653200,1.07615,1.0779,1.07048,1.07066,0,0,0,0,0,0,0
1685912400,1.0711,1.07224,1.06745,1.07121,0,0,0,0,0,0,0
1685998800,1.07121,1.07328,1.06668,1.06925,0,0,0,0,0,0,0
1686085200,1.06925,1.07396,1.0668199999999999,1.06984,0,0,0,0,0,0,0
1686171600,1.06984,1.07871,1.06924,1.07818,0,0,0,0,0,0,0
1686258000,1.07818,1.07851,1.07427,1.07481,0,0,0,0,0,0,0
1686517200,1.0746,1.07901,1.0733,1.07564,0,0,0,0,0,0,0
1686603600,1.07564,1.08235,1.07529,1.07929,0,0,0,0,0,0,0
1686690000,1.07929,1.08641,1.07737,1.08239,0,0,0,0,0,0,0
1686776400,1.08239,1.09526,1.08036,1.09447,0,0,0,0,0,0,0
1686862800,1.09447,1.09705,1.09176,1.09406,0,0,0,0,0,0,0
1687122000,1.09406,1.09463,1.09071,1.09212,0,0,0,0,0,0,0
1687208400,1.09212,1.09462,1.0891899999999999,1.09179,0,0,0,0,0,0,0
1687294800,1.09179,1.09908,1.09056,1.09859,0,0,0,0,0,0,0
1687381200,1.09859,1.10122,1.09483,1.09557,0,0,0,0,0,0,0
1687467600,1.09557,1.09592,1.08441,1.08915,0,0,0,0,0,0,0
1687726800,1.09045,1.092,1.08871,1.09057,0,0,0,0,0,0,0
1687813200,1.09057,1.09766,1.09019,1.09604,0,0,0,0,0,0,0
1687899600,1.09604,1.09627,1.08966,1.09126,0,0,0,0,0,0,0
1687986000,1.09126,1.09413,1.086,1.08627,0,0,0,0,0,0,0
1688072400,1.08627,1.09318,1.08352,1.09097,0,0,0,0,0,0,0
1688331600,1.09105,1.09339,1.08701,1.09091,0,0,0,0,0,0,0
1688418000,1.09091,1.0916299999999999,1.08765,1.08777,0,0,0,0,0,0,0
1688504400,1.08777,1.09079,1.0850899999999999,1.08538,0,0,0,0,0,0,0
1688590800,1.08538,1.09006,1.08333,1.08876,0,0,0,0,0,0,0
1688677200,1.08876,1.09733,1.0867,1.09682,0,0,0,0,0,0,0
1688936400,1.097,1.10014,1.09433,1.10006,0,0,0,0,0,0,0
1689022800,1.10006,1.10271,1.09768,1.10084,0,0,0,0,0,0,0
1689109200,1.10084,1.11404,1.10005,1.11279,0,0,0,0,0,0,0
1689195600,1.11279,1.12278,1.11266,1.12262,0,0,0,0,0,0,0
1689282000,1.12262,1.12448,1.1204,1.12251,0,0,0,0,0,0,0
1689541200,1.12315,1.1248799999999999,1.12033,1.12314,0,0,0,0,0,0,0
1689627600,1.12314,1.12757,1.12087,1.12281,0,0,0,0,0,0,0
1689714000,1.12281,1.1239999999999999,1.11743,1.11972,0,0,0,0,0,0,0
1689800400,1.11972,1.12291,1.11184,1.11291,0,0,0,0,0,0,0
1689886800,1.11291,1.11449,1.1107799999999999,1.11245,0,0,0,0,0,0,0
1690146000,1.1133,1.11469,1.10601,1.10638,0,0,0,0,0,0,0
1690232400,1.10638,1.1086799999999999,1.10204,1.10482,0,0,0,0,0,0,0
1690318800,1.10482,1.11067,1.10378,1.10857,0,0,0,0,0,0,0
1690405200,1.10857,1.11497,1.09657,1.09752,0,0,0,0,0,0,0
1690491600,1.09752,1.10475,1.09434,1.1013,0,0,0,0,0,0,0
1690750800,1.10193,1.10458,1.09934,1.09967,0,0,0,0,0,0,0
1690837200,1.09967,1.1003,1.09523,1.09843,0,0,0,0,0,0,0
1690923600,1.09843,1.10199,1.09178,1.09378,0,0,0,0,0,0,0
1691010000,1.09378,1.09629,1.09122,1.09491,0,0,0,0,0,0,0
1691096400,1.09491,1.10419,1.09332,1.1008,0,0,0,0,0,0,0
1691355600,1.1008,1.10166,1.09653,1.10023,0,0,0,0,0,0,0
1691442000,1.10023,1.10111,1.09289,1.0956299999999999,0,0,0,0,0,0,0
1691528400,1.0956299999999999,1.09953,1.09494,1.09738,0,0,0,0,0,0,0
1691614800,1.09738,1.10649,1.09672,1.09808,0,0,0,0,0,0,0
1691701200,1.09808,1.10049,1.09428,1.09445,0,0,0,0,0,0,0
1691960400,1.0951,1.09602,1.08746,1.09056,0,0,0,0,0,0,0
1692046800,1.09056,1.09524,1.08964,1.0901399999999999,0,0,0,0,0,0,0
1692133200,1.0901399999999999,1.09345,1.08714,1.08792,0,0,0,0,0,0,0
1692219600,1.08792,1.09183,1.08563,1.0872,0,0,0,0,0,0,0
1692306000,1.0872,1.08938,1.0844799999999999,1.08682,0,0,0,0,0,0,0
1692565200,1.08659,1.09137,1.08659,1.08956,0,0,0,0,0,0,0
1692651600,1.08956,1.09304,1.08328,1.08453,0,0,0,0,0,0,0
1692738000,1.08453,1.08716,1.08023,1.08629,0,0,0,0,0,0,0
1692824400,1.08629,1.08766,1.08049,1.08103,0,0,0,0,0,0,0
1692910800,1.08103,1.08417,1.07658,1.07946,0,0,0,0,0,0,0
1693170000,1.07948,1.08222,1.0792,1.08188,0,0,0,0,0,0,0
1693256400,1.08188,1.0891899999999999,1.0782,1.08798,0,0,0,0,0,0,0
1693342800,1.08798,1.09454,1.08551,1.09231,0,0,0,0,0,0,0
1693429200,1.09231,1.09395,1.0835,1.08433,0,0,0,0,0,0,0
1693515600,1.08433,1.0882,1.0772,1.07731,0,0,0,0,0,0,0
1693774800,1.07765,1.08088,1.07716,1.07938,0,0,0,0,0,0,0
1693861200,1.07938,1.07983,1.07059,1.0722,0,0,0,0,0,0,0
1693947600,1.0722,1.07488,1.07023,1.07269,0,0,0,0,0,0,0
1694034000,1.07269,1.07317,1.06858,1.06957,0,0,0,0,0,0,0
1694120400,1.06957,1.07438,1.0694,1.06982,0,0,0,0,0,0,0
1694379600,1.07146,1.07593,1.07072,1.07502,0,0,0,0,0,0,0
1694466000,1.07502,1.07679,1.07055,1.07538,0,0,0,0,0,0,0
1694552400,1.07538,1.07649,1.07107,1.07292,0,0,0,0,0,0,0
1694638800,1.07292,1.07521,1.06318,1.06429,0,0,0,0,0,0,0
1694725200,1.06429,1.06878,1.0633299999999999,1.06596,0,0,0,0,0,0,0
1694984400,1.06598,1.06986,1.06545,1.06915,0,0,0,0,0,0,0
1695070800,1.06915,1.07179,1.0675,1.06792,0,0,0,0,0,0,0
1695157200,1.06792,1.07368,1.065,1.06605,0,0,0,0,0,0,0
1695243600,1.06605,1.06736,1.06167,1.06579,0,0,0,0,0,0,0
1695330000,1.06579,1.06717,1.06147,1.06452,0,0,0,0,0,0,0
1695589200,1.06452,1.06556,1.05751,1.0593,0,0,0,0,0,0,0
1695675600,1.0593,1.06091,1.0562,1.05722,0,0,0,0,0,0,0
1695762000,1.05722,1.05743,1.04881,1.05022,0,0,0,0,0,0,0
1695848400,1.05022,1.05788,1.04909,1.05654,0,0,0,0,0,0,0
1695934800,1.05654,1.06171,1.05565,1.05739,0,0,0,0,0,0,0
1696194000,1.05661,1.05918,1.04766,1.04771,0,0,0,0,0,0,0
1696280400,1.04771,1.04935,1.04482,1.04663,0,0,0,0,0,0,0
1696366800,1.04663,1.05322,1.04513,1.05036,0,0,0,0,0,0,0
1696453200,1.05036,1.05518,1.04999,1.05468,0,0,0,0,0,0,0
1696539600,1.05468,1.06,1.04821,1.05844,0,0,0,0,0,0,0
1696798800,1.05493,1.05744,1.05193,1.05665,0,0,0,0,0,0,0
1696885200,1.05665,1.06197,1.05543,1.06051,0,0,0,0,0,0,0
1696971600,1.06051,1.06347,1.05795,1.06193,0,0,0,0,0,0,0
1697058000,1.06193,1.06396,1.05256,1.0528,0,0,0,0,0,0,0
1697144400,1.0528,1.05585,1.04953,1.05067,0,0,0,0,0,0,0
1697403600,1.0514,1.05627,1.05084,1.05602,0,0,0,0,0,0,0
1697490000,1.05602,1.05948,1.05328,1.05771,0,0,0,0,0,0,0
1697576400,1.05771,1.05942,1.0523,1.05365,0,0,0,0,0,0,0
1697662800,1.05365,1.06164,1.05281,1.05823,0,0,0,0,0,0,0
1697749200,1.05823,1.06037,1.05648,1.0593,0,0,0,0,0,0,0
1698008400,1.0594999999999999,1.06779,1.05714,1.06685,0,0,0,0,0,0,0
1698094800,1.06685,1.06945,1.05829,1.05895,0,0,0,0,0,0,0
1698181200,1.05895,1.06067,1.05653,1.05659,0,0,0,0,0,0,0
1698267600,1.05659,1.05692,1.0521099999999999,1.05621,0,0,0,0,0,0,0
1698354000,1.05621,1.0597,1.05352,1.05586,0,0,0,0,0,0,0
1698613200,1.05626,1.06253,1.05471,1.0614999999999999,0,0,0,0,0,0,0
1698699600,1.0614999999999999,1.06749,1.05574,1.05744,0,0,0,0,0,0,0
1698786000,1.05744,1.05806,1.05165,1.05698,0,0,0,0,0,0,0
1698872400,1.05698,1.06675,1.05645,1.06216,0,0,0,0,0,0,0
1698958800,1.06216,1.07467,1.06145,1.07277,0,0,0,0,0,0,0
1699221600,1.07215,1.07563,1.07163,1.07172,0,0,0,0,0,0,0
1699308000,1.07172,1.0722099999999999,1.0664,1.06997,0,0,0,0,0,0,0
1699394400,1.06997,1.0715999999999999,1.06592,1.0709,0,0,0,0,0,0,0
1699480800,1.0709,1.07255,1.06601,1.06673,0,0,0,0,0,0,0
1699567200,1.06673,1.06928,1.06561,1.06842,0,0,0,0,0,0,0
1699826400,1.0683,1.07062,1.0665,1.06986,0,0,0,0,0,0,0
1699912800,1.06986,1.08874,1.06928,1.08787,0,0,0,0,0,0,0
1699999200,1.08787,1.0885799999999999,1.08315,1.08464,0,0,0,0,0,0,0
1700085600,1.08464,1.08956,1.08299,1.08519,0,0,0,0,0,0,0
1700172000,1.08519,1.09139,1.08246,1.09088,0,0,0,0,0,0,0
1700431200,1.09089,1.09518,1.08974,1.09401,0,0,0,0,0,0,0
1700517600,1.09401,1.09652,1.08999,1.09108,0,0,0,0,0,0,0
1700604000,1.09108,1.09229,1.08522,1.08882,0,0,0,0,0,0,0
1700690400,1.08882,1.09306,1.08821,1.0902,0,0,0,0,0,0,0
1700776800,1.0902,1.09487,1.0895,1.09328,0,0,0,0,0,0,0
1701036000,1.09432,1.09591,1.09248,1.09535,0,0,0,0,0,0,0
1701122400,1.09535,1.10089,1.09344,1.09926,0,0,0,0,0,0,0
1701208800,1.09926,1.10171,1.096,1.09692,0,0,0,0,0,0,0
1701295200,1.09692,1.09839,1.08792,1.08851,0,0,0,0,0,0,0
1701381600,1.08851,1.09127,1.08286,1.08789,0,0,0,0,0,0,0
1701640800,1.08745,1.08949,1.08039,1.08358,0,0,0,0,0,0,0
1701727200,1.08358,1.0847499999999999,1.07781,1.0796,0,0,0,0,0,0,0
1701813600,1.0796,1.08047,1.07586,1.07641,0,0,0,0,0,0,0
1701900000,1.07641,1.08177,1.0755,1.07935,0,0,0,0,0,0,0
1701986400,1.07935,1.08007,1.0723799999999999,1.07588,0,0,0,0,0,0,0
1702245600,1.07585,1.0779,1.07415,1.07645,0,0,0,0,0,0,0
1702332000,1.07645,1.08277,1.07582,1.07941,0,0,0,0,0,0,0
1702418400,1.07941,1.08966,1.0773,1.08739,0,0,0,0,0,0,0
1702504800,1.08739,1.10093,1.08698,1.0992,0,0,0,0,0,0,0
1702591200,1.0992,1.10037,1.08884,1.08937,0,0,0,0,0,0,0
1702850400,1.08968,1.09312,1.08918,1.09235,0,0,0,0,0,0,0
1702936800,1.09235,1.09874,1.09116,1.0980699999999999,0,0,0,0,0,0,0
1703023200,1.0980699999999999,1.09835,1.09296,1.09392,0,0,0,0,0,0,0
1703109600,1.09392,1.10126,1.09352,1.10107,0,0,0,0,0,0,0
1703196000,1.10107,1.10401,1.09936,1.1014,0,0,0,0,0,0,0
1703455200,1.1018999999999999,1.1018999999999999,1.1005,1.10073,0,0,0,0,0,0,0
1703541600,1.10073,1.1045099999999999,1.10073,1.10419,0,0,0,0,0,0,0
1703628000,1.10419,1.11227,1.10284,1.1105,0,0,0,0,0,0,0
1703714400,1.1105,1.11393,1.10552,1.10612,0,0,0,0,0,0,0
1703800800,1.10612,1.10842,1.10339,1.10375,0,0,0,0,0,0,0
1704060000,1.10368,1.10368,1.10367,1.10368,0,0,0,0,0,0,0
1704146400,1.10368,1.10388,1.09381,1.09391,0,0,0,0,0,0,0
1704232800,1.09391,1.09654,1.08926,1.0921399999999999,0,0,0,0,0,0,0
1704319200,1.0921399999999999,1.09722,1.09141,1.09444,0,0,0,0,0,0,0
1704405600,1.09444,1.09984,1.08767,1.09409,0,0,0,0,0,0,0
1704664800,1.09432,1.09788,1.09226,1.09503,0,0,0,0,0,0,0
1704751200,1.09503,1.09664,1.09101,1.09307,0,0,0,0,0,0,0
1704837600,1.09307,1.09729,1.09228,1.09724,0,0,0,0,0,0,0
1704924000,1.09724,1.09994,1.0930199999999999,1.0972,0,0,0,0,0,0,0
1705010400,1.0972,1.0986799999999999,1.09359,1.0948499999999999,0,0,0,0,0,0,0
1705269600,1.09499,1.09674,1.09334,1.09481,0,0,0,0,0,0,0
1705356000,1.09481,1.09511,1.08617,1.08751,0,0,0,0,0,0,0
1705442400,1.08751,1.08844,1.08444,1.08823,0,0,0,0,0,0,0
1705528800,1.08823,1.09067,1.08466,1.08761,0,0,0,0,0,0,0
1705615200,1.08761,1.0897999999999999,1.08657,1.08971,0,0,0,0,0,0,0
1705874400,1.08894,1.09094,1.08799,1.08825,0,0,0,0,0,0,0
1705960800,1.08825,1.09162,1.08215,1.08533,0,0,0,0,0,0,0
1706047200,1.08533,1.09323,1.08441,1.08846,0,0,0,0,0,0,0
1706133600,1.08846,1.09017,1.08215,1.08461,0,0,0,0,0,0,0
1706220000,1.08461,1.08856,1.08128,1.08531,0,0,0,0,0,0,0
1706479200,1.08405,1.08501,1.07958,1.08311,0,0,0,0,0,0,0
1706565600,1.08311,1.08574,1.08119,1.08454,0,0,0,0,0,0,0
1706652000,1.08454,1.0887499999999999,1.07947,1.0818,0,0,0,0,0,0,0
1706738400,1.0818,1.08748,1.07798,1.08715,0,0,0,0,0,0,0
1706824800,1.08715,1.08975,1.0780399999999999,1.07864,0,0,0,0,0,0,0
1707084000,1.0782,1.0786499999999999,1.07231,1.07423,0,0,0,0,0,0,0
1707170400,1.07423,1.07623,1.07225,1.07542,0,0,0,0,0,0,0
1707256800,1.07542,1.07839,1.07487,1.0772,0,0,0,0,0,0,0
1707343200,1.0772,1.07888,1.07414,1.07775,0,0,0,0,0,0,0
1707429600,1.07775,1.07955,1.0762099999999999,1.0783,0,0,0,0,0,0,0
1707688800,1.07776,1.08055,1.07558,1.0772,0,0,0,0,0,0,0
1707775200,1.0772,1.07946,1.0700399999999999,1.07085,0,0,0,0,0,0,0
1707861600,1.07085,1.07344,1.06949,1.07274,0,0,0,0,0,0,0
1707948000,1.07274,1.0784799999999999,1.07235,1.07724,0,0,0,0,0,0,0
1708034400,1.07724,1.07874,1.0732,1.0774299999999999,0,0,0,0,0,0,0
1708293600,1.0772,1.07894,1.07619,1.07769,0,0,0,0,0,0,0
1708380000,1.07769,1.08387,1.07615,1.08075,0,0,0,0,0,0,0
1708466400,1.08075,1.08244,1.07899,1.08189,0,0,0,0,0,0,0
1708552800,1.08189,1.08883,1.08027,1.08226,0,0,0,0,0,0,0
1708639200,1.08226,1.08395,1.08118,1.08175,0,0,0,0,0,0,0
1708898400,1.08319,1.0859699999999999,1.0812599999999999,1.0851,0,0,0,0,0,0,0
1708984800,1.0851,1.08659,1.08329,1.08441,0,0,0,0,0,0,0
1709071200,1.08441,1.08462,1.07965,1.08382,0,0,0,0,0,0,0
1709157600,1.08382,1.08558,1.07958,1.08052,0,0,0,0,0,0,0
1709244000,1.08052,1.08432,1.07977,1.08374,0,0,0,0,0,0,0
1709503200,1.08345,1.08667,1.08345,1.08555,0,0,0,0,0,0,0
1709589600,1.08555,1.08761,1.08401,1.08565,0,0,0,0,0,0,0
1709676000,1.08565,1.09154,1.0842,1.08985,0,0,0,0,0,0,0
1709762400,1.08985,1.09492,1.08677,1.0948,0,0,0,0,0,0,0
1709848800,1.0948,1.09812,1.09178,1.09343,0,0,0,0,0,0,0
1710104400,1.09426,1.09481,1.09145,1.09257,0,0,0,0,0,0,0
1710190800,1.09257,1.09438,1.09022,1.09266,0,0,0,0,0,0,0
1710277200,1.09266,1.09638,1.09199,1.09475,0,0,0,0,0,0,0
1710363600,1.09475,1.09547,1.08806,1.0883,0,0,0,0,0,0,0
1710450000,1.0883,1.0899699999999999,1.08728,1.0887499999999999,0,0,0,0,0,0,0
1710709200,1.08901,1.09061,1.0866,1.08722,0,0,0,0,0,0,0
1710795600,1.08722,1.08766,1.08346,1.08656,0,0,0,0,0,0,0
1710882000,1.08656,1.09228,1.08364,1.09218,0,0,0,0,0,0,0
1710968400,1.09218,1.09425,1.08554,1.0859699999999999,0,0,0,0,0,0,0
1711054800,1.0859699999999999,1.0868,1.08017,1.08066,0,0,0,0,0,0,0
1711314000,1.08076,1.08424,1.0802,1.08372,0,0,0,0,0,0,0
1711400400,1.08372,1.08643,1.08242,1.0831,0,0,0,0,0,0,0
1711486800,1.0831,1.0839,1.08107,1.08278,0,0,0,0,0,0,0
1711573200,1.08278,1.08278,1.0775,1.07861,0,0,0,0,0,0,0
1711659600,1.07861,1.08047,1.07677,1.07894,0,0,0,0,0,0,0
1711918800,1.07843,1.0798699999999999,1.07309,1.07428,0,0,0,0,0,0,0
1712005200,1.07428,1.0779,1.07246,1.07692,0,0,0,0,0,0,0
1712091600,1.07692,1.08368,1.07639,1.08359,0,0,0,0,0,0,0
1712178000,1.08359,1.08765,1.08318,1.08368,0,0,0,0,0,0,0
1712264400,1.08368,1.08479,1.07913,1.0836,0,0,0,0,0,0,0
1712523600,1.08343,1.08622,1.08209,1.08591,0,0,0,0,0,0,0
1712610000,1.08591,1.0885,1.08476,1.08568,0,0,0,0,0,0,0
1712696400,1.08568,1.08665,1.07287,1.07423,0,0,0,0,0,0,0
